Frame,cx,cy,w,h
32355,0.659838915,0.433550477,0.022970617,0.040271908
32356,0.617277503,0.396845728,0.023207486,0.038934112
32357,0.570764661,0.370601654,0.020510137,0.033010185
32358,0.52407378,0.353279203,0.021430731,0.035728455
32359,0.478621542,0.334901929,0.02208057,0.037611485
32360,0.428402722,0.321761191,0.024283737,0.041258663
32361,0.381407022,0.311509311,0.022649854,0.039551169
32362,0.334463537,0.308335602,0.02377978,0.042042792
32363,0.287593663,0.306515574,0.023813218,0.042938143
32364,0.240341365,0.308886856,0.02503036,0.044480026
32365,0.190528259,0.31644398,0.023923665,0.04176414
32366,0.139228553,0.330519259,0.02371271,0.040134251
32367,0.088857315,0.345745772,0.023815647,0.03943485
32368,0.043794289,0.374211729,0.025663536,0.042185783
32383,0.360024959,0.555821061,0.014901102,0.030128717
32384,0.36007911,0.562605202,0.014898628,0.030455232
32529,0.361165941,0.521477342,0.017445356,0.031632066
32530,0.364667863,0.560510278,0.018195629,0.032786965
32531,0.366373539,0.588138938,0.017332703,0.033578694
32532,0.366896689,0.592217684,0.017315775,0.033236384
32533,0.364712894,0.577264726,0.016462803,0.031716585
32534,0.362199157,0.533800304,0.017857611,0.028831124
32535,0.359898925,0.491941333,0.017720044,0.032244116
32536,0.369138181,0.458536685,0.018237621,0.031685531
32537,0.380954236,0.424600959,0.018674195,0.02933833
32538,0.397630066,0.408068717,0.01954037,0.030429989
32539,0.411979496,0.408063978,0.019501716,0.030353129
32540,0.414836764,0.439048231,0.018559903,0.02840808
32550,0.38982138,0.190162599,0.019495547,0.034535855
32551,0.40254879,0.136059508,0.01805529,0.03066498
32553,0.44248122,0.207119018,0.019870728,0.034269676
32554,0.422195315,0.387259334,0.020512789,0.0354231
32555,0.414342731,0.597080886,0.020886421,0.036856771
32556,0.433935046,0.651000619,0.019354969,0.034074545
32557,0.453758985,0.59691751,0.022937357,0.03771776
32558,0.475682795,0.54108423,0.021130145,0.03626895
32559,0.495258808,0.500789464,0.022113115,0.036570996
32560,0.512931883,0.468621969,0.020886421,0.034704685
32561,0.534065604,0.430451691,0.02001673,0.030878395
32562,0.54912293,0.403979063,0.02026242,0.033284813
32563,0.567201018,0.382023573,0.019820273,0.032315552
32564,0.583944619,0.362822473,0.019912481,0.032578647
32565,0.602055728,0.350109935,0.019885182,0.034006506
32566,0.616979003,0.343422264,0.019179523,0.031430602
32567,0.632948875,0.339159131,0.01784879,0.029738486
32568,0.649074197,0.335388422,0.018217087,0.030132443
32569,0.663284659,0.339099407,0.014697909,0.027392417
32587,0.611719966,0.223535329,0.019020498,0.032439798
32588,0.608069658,0.209580809,0.019727468,0.033123627
32589,0.606589317,0.194245547,0.019704103,0.033627108
32590,0.604284525,0.180147842,0.020157516,0.03488791
32591,0.600607812,0.171495169,0.019608974,0.034244373
32592,0.594260693,0.161026657,0.018924832,0.033516482
32593,0.586145163,0.152465969,0.019018948,0.034357548
32594,0.583720744,0.139043331,0.018210411,0.032776855
32595,0.588447452,0.118334487,0.018354118,0.03163904
32596,0.603862822,0.098769918,0.019013286,0.033314757
32597,0.631484449,0.092551261,0.020465255,0.035904221
32598,0.654837251,0.114487454,0.018498719,0.032198809
32601,0.605136156,0.132565677,0.018668652,0.031509921
32602,0.590661347,0.083956823,0.020165682,0.035203591
32603,0.57764101,0.064832084,0.019953966,0.033484757
32604,0.566738486,0.044709995,0.019937158,0.033477426
32605,0.555715799,0.027669925,0.018426597,0.031682726
32606,0.543565392,0.013362753,0.018565238,0.032452509
32607,0.529526114,0.004420126,0.016817987,0.02876823
32608,0.517783403,0.002885411,0.014849722,0.02614776
32612,0.46597895,0.003182795,0.015456796,0.026755113
32613,0.448864698,0.006604512,0.018627614,0.032695867
32614,0.434951246,0.015644561,0.019574434,0.034312647
32615,0.419571757,0.031150492,0.02107349,0.036351979
32616,0.404724479,0.050179228,0.021591485,0.036705375
32617,0.389909267,0.074557863,0.021906883,0.03786638
32618,0.375313967,0.101061702,0.021383464,0.03655047
32619,0.359337568,0.13334474,0.022010446,0.038351431
32620,0.341454446,0.168865979,0.021486402,0.037376657
32621,0.327509582,0.208413213,0.021724254,0.038328648
32622,0.312199473,0.250028759,0.019931704,0.034954369
32854,0.36298418,0.521374106,0.018182188,0.031899035
32855,0.365875304,0.564338803,0.018269539,0.032981694
32856,0.370062768,0.590438128,0.018009424,0.034233272
32857,0.369972706,0.59241116,0.017705381,0.033605516
32858,0.368206859,0.566054463,0.018332213,0.032438517
32859,0.36755687,0.528883457,0.018943787,0.030926406
32860,0.365532786,0.494003057,0.017559826,0.032108754
32861,0.370257914,0.461574227,0.018783778,0.032400727
32862,0.381682098,0.442831248,0.018373549,0.027676046
32864,0.41164133,0.440229923,0.019033968,0.030585587
32870,0.419947326,0.583795667,0.018554389,0.032699227
32871,0.41051656,0.524691105,0.018427521,0.030990183
32875,0.383473873,0.186854601,0.017286599,0.030754998
32878,0.434413075,0.205269188,0.020293444,0.03598088
32879,0.419613838,0.388806432,0.019925356,0.034642339
32880,0.421536267,0.613299787,0.019897431,0.033746362
32881,0.444026709,0.624618292,0.022037983,0.037325382
32882,0.458954602,0.561450839,0.022169411,0.035947978
32883,0.475457639,0.502637625,0.021690369,0.036509186
32884,0.486335635,0.461042196,0.021118671,0.036295116
32885,0.497417361,0.414269805,0.020770729,0.035854965
32886,0.510179043,0.381182224,0.021474779,0.03688699
32887,0.522073865,0.351293325,0.021245897,0.034948111
32888,0.53265965,0.32787773,0.020357847,0.033625007
32889,0.5426085,0.310813189,0.02111125,0.034498423
32890,0.551491141,0.296642035,0.020520866,0.033399343
32891,0.559365749,0.288089573,0.020065904,0.032948285
32892,0.566733122,0.282887757,0.019020975,0.032090157
32893,0.585906148,0.276874483,0.017629087,0.030281454
33006,0.527638316,0.056918867,0.015845358,0.029402446
33007,0.527574182,0.047495201,0.018137455,0.03053147
33008,0.529727936,0.040767409,0.0179618,0.030001454
33009,0.532544792,0.039387323,0.017114758,0.028450828
33159,0.370091587,0.516889215,0.016064286,0.028278172
33160,0.37252906,0.53892076,0.016777337,0.029168069
33160,0.366915882,0.551405191,0.015973747,0.031235993
33161,0.370430082,0.560608864,0.016182959,0.030769885
33205,0.403617978,0.565524518,0.016143709,0.030163407
33206,0.406245887,0.563900411,0.01652208,0.030586243
33267,0.361694366,0.499976188,0.018002152,0.033522785
33268,0.365689635,0.539732337,0.019434184,0.033325851
33269,0.368987978,0.572282672,0.018507451,0.035333991
33270,0.369114965,0.589071631,0.01838094,0.034911156
33271,0.369672149,0.581764758,0.018057227,0.034151196
33272,0.368471593,0.553316355,0.018943846,0.033018708
33273,0.368585944,0.514911711,0.018998176,0.031599045
33274,0.368790805,0.486670077,0.016644418,0.032904059
33275,0.374382734,0.45318529,0.018063158,0.029673994
33278,0.409797639,0.436704487,0.01886934,0.030007839
33280,0.425008357,0.516337156,0.017313689,0.028624773
33283,0.429264098,0.613934517,0.01677829,0.032701671
33284,0.417763472,0.576881051,0.018597096,0.033512592
33285,0.411167443,0.512153924,0.017636687,0.029159755
33288,0.383142233,0.250831097,0.016250163,0.027950719
33289,0.386924803,0.169678479,0.01777032,0.030860513
33291,0.431417435,0.130042255,0.018922329,0.033760361
33292,0.431204915,0.251568228,0.019342065,0.034798324
33293,0.41068542,0.463971525,0.021769196,0.036000311
33294,0.429086924,0.645786881,0.018098354,0.033488452
33295,0.447667599,0.61907953,0.022227198,0.037415028
33296,0.466130197,0.561892152,0.023149341,0.037544966
33297,0.480870098,0.51329875,0.021405935,0.035939604
33298,0.495027661,0.480315566,0.020740151,0.034836859
33299,0.509474933,0.445620447,0.020271033,0.032822371
33300,0.521686912,0.417371452,0.020756483,0.035371512
33301,0.533584893,0.397149384,0.021547794,0.035676152
33302,0.545938373,0.381031513,0.021422088,0.034404606
33303,0.556017756,0.371463746,0.021092594,0.034521759
33304,0.567823112,0.36374256,0.021491408,0.03517431
33305,0.576495647,0.3643291,0.02063477,0.033926159
33306,0.585820556,0.365883052,0.019870102,0.033145159
33308,0.653272629,0.495570183,0.020231843,0.033120155
33309,0.683514714,0.454022586,0.018652499,0.029752553
33310,0.710526347,0.418263435,0.019047439,0.030620664
33311,0.7429775,0.384874344,0.019443989,0.030800909
33312,0.771627426,0.359180182,0.018663943,0.030848384
33313,0.802148461,0.328957021,0.019990921,0.032285303
33314,0.832752526,0.307051778,0.020417452,0.032983035
33315,0.864809632,0.286601722,0.022756398,0.035740137
33316,0.897208095,0.271619499,0.024072349,0.037826329
33317,0.929790378,0.261123657,0.024024725,0.037271082
33318,0.959924579,0.256671906,0.023863733,0.039680228
33319,0.991400361,0.249747872,0.013274431,0.024583027
33390,0.658132076,0.45100674,0.018942654,0.031281352
33391,0.483719885,0.433046341,0.017843038,0.035604089
33783,0.209254622,0.39318645,0.020313159,0.036565661
33784,0.209954858,0.360751569,0.021708548,0.039144248
33785,0.211782053,0.326092452,0.02092725,0.0381037
33786,0.216521516,0.297492206,0.019887,0.035772592
33787,0.224011898,0.264878452,0.020613939,0.036857098
33788,0.231936753,0.239988208,0.020212725,0.036792204
33789,0.242289543,0.21881038,0.020236313,0.036686435
33790,0.256315887,0.200722039,0.01914151,0.034173489
33791,0.271952897,0.189059407,0.019912541,0.035784081
33792,0.289354891,0.185024679,0.020190775,0.03606604
33793,0.308828712,0.188374251,0.020596683,0.036320746
33794,0.327163398,0.201311022,0.020025343,0.034396961
33795,0.347772598,0.223313615,0.018880218,0.033086151
33796,0.369392633,0.253008962,0.020317137,0.033902556
33797,0.387415171,0.292804807,0.02056399,0.033028245
33798,0.403292686,0.340754569,0.019561708,0.031448156
33801,0.409867823,0.498433948,0.019568354,0.029946446
33802,0.405447483,0.562994719,0.020119607,0.030962467
33805,0.302406311,0.661595225,0.015015692,0.02840811
34195,0.367810845,0.555340886,0.014569432,0.031253934
34196,0.368178725,0.554486632,0.015904754,0.032963812
34197,0.368845046,0.55863601,0.01630345,0.033572435
34198,0.368591726,0.56633836,0.01587379,0.033449054
34199,0.371597648,0.570006549,0.015607178,0.03391552
34200,0.37039417,0.566363275,0.017206311,0.034700751
34201,0.371302396,0.56490624,0.017654955,0.035024822
34202,0.371293843,0.56665206,0.017112434,0.03466481
34203,0.372841269,0.571740389,0.015494883,0.034189522
34204,0.373169124,0.575447261,0.014787346,0.033473611
34205,0.37406075,0.571775973,0.015664905,0.034191132
34206,0.374131799,0.569457114,0.016386777,0.034501076
34207,0.373386681,0.570016682,0.015996367,0.034419775
34208,0.372963428,0.576543331,0.014708251,0.033636928
34209,0.372638792,0.580672026,0.014271021,0.033475041
34210,0.373639166,0.577534437,0.01462841,0.033381224
34211,0.373256326,0.572717905,0.015066892,0.033642948
34212,0.372476041,0.573663354,0.014685482,0.033468664
34213,0.371948838,0.57991004,0.014224678,0.033380806
34214,0.372386992,0.584437966,0.014143825,0.033383191
34215,0.372372806,0.584105968,0.014255196,0.033516586
34216,0.372658372,0.58318311,0.014213443,0.033531666
34217,0.372151345,0.58223033,0.013828456,0.033396482
34218,0.371939391,0.583739221,0.013604343,0.033298373
34219,0.371749103,0.585799098,0.013421923,0.033135474
34220,0.371752262,0.586557329,0.013372809,0.033028364
34221,0.371830881,0.587188721,0.013212025,0.032792568
34222,0.371656418,0.58620131,0.013118654,0.032634914
34223,0.371113479,0.587407529,0.012900263,0.032405615
34224,0.371202946,0.58694458,0.012802482,0.032254577
34225,0.371401846,0.58770752,0.012796909,0.032318532
34226,0.371623278,0.589250147,0.012850195,0.032297373
34227,0.372266799,0.59072876,0.012903571,0.032323658
34228,0.372736633,0.591987133,0.012940377,0.032628715
34229,0.37258032,0.592262864,0.012962043,0.032508671
34230,0.372832745,0.58645004,0.012966633,0.032392859
34231,0.372927487,0.578166366,0.01308915,0.032364368
34232,0.372668922,0.575746417,0.013144761,0.03273654
34233,0.372907698,0.580984354,0.01303944,0.032724202
34234,0.372857273,0.587302208,0.012961328,0.032685399
34235,0.373223424,0.586370945,0.013029963,0.032806337
34236,0.373381019,0.58394593,0.013196111,0.033106804
34237,0.373212516,0.581745028,0.013288289,0.033043563
34238,0.373110116,0.582030416,0.013254613,0.032981813
34239,0.373646379,0.585532546,0.013248712,0.032931387
34240,0.373629779,0.586757302,0.013383985,0.033012748
34241,0.373894513,0.586252391,0.013352692,0.032982469
34242,0.374080658,0.583966792,0.013573915,0.032904983
34243,0.373893559,0.583331287,0.013416916,0.032842875
34244,0.373836339,0.58662498,0.013305902,0.032149017
34245,0.374291301,0.589277506,0.013365179,0.032513201
34246,0.374324977,0.590182185,0.013568848,0.032618284
34247,0.374629855,0.58960408,0.013546318,0.032768488
34248,0.373792708,0.587206841,0.013441533,0.032840848
34249,0.372707069,0.589053512,0.013514578,0.032708287
34250,0.371242821,0.592431784,0.013405949,0.032969773
34251,0.370747745,0.594379544,0.013464898,0.033020496
34252,0.370170593,0.593437433,0.013433516,0.032751501
34253,0.368928611,0.592093468,0.013619453,0.033422947
34254,0.368196428,0.592090845,0.013544828,0.033396065
34255,0.368320227,0.595867395,0.013335794,0.032955945
34256,0.367725074,0.59898895,0.013278902,0.032937765
34257,0.367201656,0.598276258,0.013358712,0.033000886
34258,0.366757184,0.597070754,0.013371348,0.032933712
34262,0.3625682,0.602984786,0.013329208,0.032412231
34263,0.364744574,0.598573685,0.012631655,0.031609535
34265,0.357765555,0.599524379,0.013187081,0.032130539
34266,0.356518328,0.599294305,0.013276547,0.032211423
34267,0.355459094,0.604593158,0.013777435,0.03220886
34268,0.353414237,0.598840594,0.013224006,0.032194793
34269,0.351300597,0.595037937,0.013124943,0.032584906
34270,0.351543725,0.593014836,0.013398379,0.032379091
34271,0.351356804,0.595498681,0.01334703,0.031934977
34272,0.350035965,0.597906351,0.013698548,0.032007039
34273,0.349336296,0.596502185,0.013362288,0.03170377
34274,0.349975884,0.595786572,0.01322642,0.03137517
34275,0.349123716,0.59354955,0.013122052,0.031214952
34276,0.349489003,0.588557959,0.013265133,0.031175315
34277,0.350417763,0.585652947,0.013447762,0.031263649
34278,0.351622403,0.58052063,0.01347667,0.031196415
34279,0.353130817,0.575822294,0.013823867,0.031579256
34280,0.354041636,0.574463844,0.013733059,0.03147608
34281,0.35525912,0.573526859,0.013948053,0.031381547
34282,0.355627626,0.574450374,0.01387316,0.031188846
34283,0.35722962,0.574125707,0.013966084,0.031106949
34284,0.359244525,0.574651182,0.013781548,0.030979395
34285,0.360558003,0.57421279,0.013827324,0.031153262
34286,0.361774683,0.574219465,0.013746738,0.031232357
34287,0.364411414,0.574619889,0.013652295,0.031402409
34288,0.36595279,0.575145006,0.013510019,0.03143692
34289,0.368939102,0.577102184,0.013162106,0.031197846
34385,0.363177836,0.594797492,0.01612398,0.033598959
34386,0.370960236,0.6467098,0.019263834,0.03482914
34387,0.376701891,0.688216805,0.021993071,0.03710407
34388,0.37597096,0.716287971,0.020713031,0.03589958
34389,0.372763038,0.719667554,0.021322548,0.036970258
34390,0.36877656,0.699618578,0.022581965,0.037536204
34391,0.362869889,0.654602289,0.020623446,0.035896957
34392,0.35416913,0.602156401,0.019320726,0.035148799
34393,0.346512079,0.541955948,0.020903021,0.036919117
34394,0.340629965,0.494839311,0.019813061,0.037216097
34395,0.33390522,0.453505099,0.018549591,0.034832686
34396,0.332007736,0.429423571,0.01872313,0.032136768
34397,0.328109682,0.413009048,0.019421041,0.035719126
34398,0.326594174,0.412246972,0.020247489,0.036732614
34399,0.330576688,0.421968222,0.020395935,0.036996752
34400,0.339753181,0.45126453,0.020225465,0.037871003
34401,0.350298315,0.490309238,0.021504939,0.040153176
34402,0.363436401,0.542136431,0.020045727,0.036738217
34403,0.375388324,0.591713309,0.019253045,0.038548768
34404,0.388218939,0.62555325,0.020777911,0.037107766
34405,0.396157891,0.639237881,0.02132386,0.036884308
34406,0.398017347,0.625981569,0.021198094,0.036034644
34407,0.393733829,0.584832191,0.018600047,0.035029233
34408,0.38810721,0.51364845,0.01836884,0.033183485
34412,0.380592018,0.179965854,0.017821252,0.031210676
34413,0.375425875,0.189578921,0.021990269,0.040286586
34414,0.358410746,0.318056047,0.022464216,0.043743044
34415,0.353873372,0.509593546,0.019804686,0.041092426
34417,0.412455022,0.623045981,0.021537274,0.036613345
34418,0.420250177,0.570219278,0.023452371,0.041164339
34419,0.430863976,0.520325899,0.020909905,0.035523295
34420,0.440747261,0.476341426,0.021196455,0.036408693
34421,0.448953748,0.434838802,0.020375133,0.034570873
34422,0.457758188,0.400989354,0.022664785,0.039670616
34423,0.465661943,0.372027814,0.021384478,0.036279351
34424,0.470786065,0.347165257,0.021025479,0.035783768
34425,0.47775054,0.325892925,0.021058142,0.035423368
34426,0.483524919,0.309124678,0.020951748,0.036069453
34427,0.48840642,0.296045244,0.020445317,0.033665508
34428,0.495330334,0.286033034,0.019533545,0.033520967
34429,0.500313938,0.280763626,0.01950407,0.033141702
34430,0.50475055,0.280617237,0.01900053,0.031771749
34431,0.51636982,0.327760041,0.017705142,0.028530329
34433,0.583258212,0.496160537,0.019658089,0.031537831
34434,0.599597931,0.45744586,0.020112216,0.033763081
34435,0.613661051,0.424389124,0.018887699,0.031047314
34436,0.628900051,0.388212204,0.019778192,0.033652216
34437,0.643371224,0.361169994,0.018579781,0.030695319
34438,0.659636736,0.331322998,0.016378343,0.028658688
34439,0.678824425,0.311009407,0.016065717,0.028508246
34440,0.694800735,0.284840107,0.017515004,0.031056613
34441,0.713113964,0.27240476,0.018517375,0.031246006
34442,0.730002284,0.255590677,0.020394623,0.033318743
34443,0.747395515,0.242852569,0.020716965,0.033509985
34444,0.764012814,0.234690964,0.021051645,0.034120142
34445,0.780549288,0.229578882,0.021355569,0.03339842
34446,0.798701465,0.227404207,0.0220927,0.034218296
34447,0.816958666,0.231315523,0.021495223,0.032554224
34448,0.834674716,0.23711732,0.0226264,0.034967735
34449,0.85086602,0.248428375,0.023872256,0.036552683
34450,0.869509101,0.262248099,0.023690581,0.036267489
34451,0.887251377,0.280460358,0.023153603,0.038331211
34452,0.905177951,0.302533686,0.021519065,0.035147578
34453,0.921999216,0.329734474,0.022025824,0.03491956
34454,0.94173038,0.357414424,0.022054493,0.034053534
34455,0.958423197,0.39096272,0.02121079,0.03252992
34838,0.285337925,0.599945307,0.016321898,0.031675994
34839,0.285223871,0.607368231,0.016358972,0.031030536
34840,0.284503341,0.609649897,0.016397387,0.030977607
34841,0.284359813,0.611515045,0.016978532,0.031485975
34842,0.28436482,0.612099886,0.017751694,0.031668305
34843,0.28524515,0.612819076,0.018241584,0.031549215
34844,0.287111431,0.611173391,0.018802702,0.031890631
34845,0.290416956,0.6084764,0.019271523,0.032515466
34846,0.294812262,0.608103633,0.019131124,0.032152712
34847,0.299360633,0.605990469,0.019144922,0.032124639
34848,0.302708179,0.606040001,0.020024896,0.033428252
34849,0.30888465,0.605297923,0.018792689,0.034289479
34850,0.314081818,0.608012497,0.017317057,0.032101154
34851,0.320012569,0.609651685,0.017472655,0.031427324
34852,0.326330662,0.611373246,0.016690671,0.031867504
34853,0.340056211,0.61479044,0.015257001,0.030278444
35263,0.369511425,0.555246353,0.014307916,0.030513406
35264,0.368033051,0.559400499,0.015248984,0.032852888
35265,0.367596835,0.561150551,0.015297711,0.033140063
35266,0.373661906,0.571820736,0.014241993,0.031930923
35267,0.375101089,0.575701594,0.013539404,0.031983256
35268,0.377666682,0.576387167,0.013418853,0.032124937
35269,0.381050885,0.577167153,0.012893826,0.031597078
35271,0.387044609,0.574583352,0.01382795,0.031252265
35272,0.390489936,0.572278976,0.014326841,0.031339586
35273,0.391666979,0.57118237,0.013765216,0.031340361
35274,0.393930912,0.571015596,0.013669133,0.031483054
35275,0.396544397,0.57136929,0.013775438,0.031480193
35277,0.401955664,0.566485286,0.013917387,0.030203581
35278,0.40236783,0.572142959,0.01365909,0.031335294
35279,0.404456764,0.573197246,0.014402926,0.030701339
35365,0.351095557,0.53522563,0.015946686,0.029996037
35366,0.360561132,0.589373708,0.016694576,0.0336743
35367,0.368763208,0.64262414,0.019517124,0.034322083
35368,0.376067728,0.684497476,0.022477031,0.037484705
35369,0.376449466,0.712114811,0.020587593,0.035851777
35370,0.373249471,0.715906858,0.020864695,0.03626734
35371,0.369614959,0.696922421,0.022317022,0.036815345
35372,0.364078522,0.651610613,0.021181047,0.036266863
35373,0.354561329,0.597219825,0.020892739,0.036625922
35374,0.347121537,0.53718698,0.021149904,0.037137806
35375,0.339961827,0.488784641,0.019092858,0.035079777
35376,0.333360493,0.448266119,0.018466324,0.034525692
35377,0.330733508,0.423146725,0.019167483,0.034097522
35378,0.327336699,0.408129036,0.019045293,0.03480199
35379,0.327804536,0.404749453,0.020103157,0.036973804
35380,0.332113624,0.417408794,0.019812912,0.035826981
35381,0.34093532,0.450384319,0.02021718,0.03747046
35382,0.353254288,0.495870084,0.021123111,0.039017141
35383,0.366892993,0.550827861,0.020258933,0.03754586
35384,0.380576223,0.599205136,0.020504713,0.038806021
35385,0.392264485,0.631731987,0.021606803,0.037988901
35386,0.397694021,0.639128923,0.021152735,0.036639035
35387,0.39677465,0.622283041,0.020636767,0.034680605
35388,0.390964389,0.573504329,0.018072277,0.033910573
35393,0.380540907,0.178389519,0.019815952,0.034540027
35394,0.369970381,0.223443255,0.024286181,0.044193894
35395,0.353975207,0.3858293,0.021677494,0.045116723
35396,0.357529163,0.58011651,0.017096192,0.035841882
35398,0.419153392,0.609494507,0.02157113,0.036598206
35399,0.43120271,0.558066547,0.022194266,0.038980961
35400,0.445908219,0.512080789,0.021880209,0.037474036
35401,0.459196985,0.468840659,0.021205217,0.036889106
35403,0.483147502,0.398699254,0.021158576,0.037174046
35404,0.493698239,0.37260434,0.020684123,0.03619051
35405,0.506189108,0.348367453,0.019781411,0.032740206
35406,0.516078293,0.329030693,0.020502329,0.033545077
35407,0.526110888,0.3133021,0.019952118,0.033016175
35408,0.536110997,0.30063346,0.018762648,0.029854357
35409,0.545095086,0.293168187,0.019371927,0.031508923
35410,0.553370535,0.28892228,0.019016623,0.031082213
35411,0.561233222,0.289248705,0.018647075,0.030821264
35412,0.568220079,0.294009686,0.018274665,0.030551463
35413,0.575635791,0.30345577,0.019125283,0.030563086
35414,0.581940055,0.340090573,0.017602026,0.028578013
35414,0.580508113,0.311729699,0.016688526,0.024926484
35472,0.532808423,0.043390535,0.015570343,0.025447911
35473,0.501544118,0.026703794,0.015798479,0.026959345
35484,0.434442043,0.008098489,0.020027816,0.034769662
35485,0.429955423,0.031006755,0.021471709,0.036624711
35486,0.424201965,0.056904688,0.023554534,0.041633669
35487,0.421145886,0.088877961,0.023430347,0.041784272
35488,0.416298777,0.121355176,0.023313403,0.042364664
35489,0.410042584,0.159400851,0.020507127,0.039052621
35563,0.364747375,0.608754873,0.016018927,0.033287883
35564,0.375154316,0.658695638,0.019972205,0.035010815
35565,0.380851269,0.697147191,0.021945298,0.03680706
35566,0.379332989,0.715329051,0.020863235,0.036379814
35567,0.375850916,0.711430788,0.021373004,0.037342191
35568,0.36993438,0.683051825,0.021890879,0.036740482
35569,0.361648321,0.634548426,0.020938456,0.036780298
35570,0.35239929,0.575160623,0.020653516,0.036725998
35571,0.344154775,0.518330038,0.020887583,0.037662476
35572,0.338059247,0.473611414,0.018639266,0.034795314
35573,0.332628965,0.43737179,0.017806232,0.032357484
35574,0.327423215,0.421342611,0.019076973,0.033977211
35575,0.326240122,0.414068758,0.019251287,0.034996092
35576,0.328068852,0.422663748,0.019470662,0.034422308
35577,0.337661982,0.452103704,0.0192433,0.036048174
35578,0.349219799,0.49163729,0.0216901,0.040211231
35579,0.362650722,0.545726061,0.01959455,0.036305726
35580,0.374814719,0.59822762,0.019359171,0.038308144
35581,0.386103183,0.634214163,0.021861136,0.038869381
35582,0.396231234,0.652588725,0.019822508,0.034047544
35583,0.399740726,0.643986166,0.018505991,0.033039331
35584,0.399647355,0.609665215,0.017266929,0.031910777
35585,0.391898155,0.554214358,0.016298026,0.030253172
35588,0.375853598,0.274920374,0.018412441,0.032014191
35589,0.370939255,0.205970734,0.018562436,0.031193331
35591,0.396592557,0.226230174,0.018747211,0.032311782
35594,0.420504034,0.665002584,0.018136829,0.033175647
35595,0.431643307,0.621563613,0.022387207,0.037478685
35596,0.447575152,0.580626845,0.023149073,0.038258135
35597,0.460171819,0.543979704,0.020773262,0.034412503
35598,0.476392388,0.509368777,0.020845234,0.035492629
35599,0.488900423,0.485724062,0.021278173,0.036173165
35600,0.500178695,0.468639135,0.02097711,0.034479052
35601,0.512560964,0.454136312,0.020100772,0.033734173
35602,0.527265489,0.440507889,0.019785047,0.031752259
35604,0.549246311,0.430393964,0.020506203,0.031755626
35605,0.563461542,0.433596969,0.018787205,0.031246096
35606,0.573655963,0.437692463,0.018849552,0.030658901
35607,0.584889174,0.448651254,0.019158661,0.032081157
35608,0.595731497,0.458869904,0.019403636,0.032135725
35609,0.605744481,0.474507064,0.018600345,0.031418383
35610,0.610404134,0.465060592,0.018677294,0.03160584
35611,0.613336921,0.469088376,0.018153429,0.030475199
35612,0.614010096,0.469746113,0.018198192,0.030403584
35613,0.614348054,0.470305413,0.018359184,0.03085041
35614,0.614434242,0.470698059,0.018369734,0.030695468
35615,0.614594102,0.471324801,0.018589437,0.030881435
35616,0.614589214,0.472511619,0.018561304,0.031031966
35617,0.614574432,0.471631944,0.018442273,0.030820519
35618,0.614527225,0.47207588,0.018197238,0.030337721
35619,0.614326358,0.471658617,0.017612696,0.029342771
35620,0.613363564,0.469512165,0.017188311,0.028856993
35621,0.614120603,0.472754389,0.017468631,0.029276907
35622,0.613283873,0.472718835,0.017577529,0.029417127
35623,0.612079024,0.472640574,0.01826328,0.030822158
35624,0.611393452,0.473160446,0.018127322,0.030521363
35625,0.610423088,0.474158645,0.017898262,0.030092567
35626,0.610648751,0.476696759,0.016841114,0.028569818
35627,0.611119628,0.476616949,0.016975105,0.028357625
35628,0.611453593,0.473766893,0.016995072,0.028547764
35629,0.609624445,0.463581622,0.018200636,0.031045109
35630,0.608660221,0.457869351,0.018353283,0.03131932
35631,0.605099499,0.451639354,0.019117951,0.032008886
35632,0.599068284,0.443638861,0.019080579,0.031782091
35633,0.592870831,0.43653965,0.018848598,0.03221938
35634,0.585303307,0.426634729,0.018559277,0.0306409
35635,0.575460732,0.420168102,0.01920712,0.03158623
35636,0.566891193,0.408435047,0.019372761,0.032029957
35637,0.559918404,0.400385737,0.019722641,0.032422602
35638,0.551586866,0.391001195,0.019959092,0.032188475
35639,0.544906914,0.38148877,0.019893169,0.031855404
35640,0.539312005,0.37218222,0.020255387,0.032085061
35641,0.535274386,0.360435039,0.020180106,0.033539474
35642,0.53154397,0.34708941,0.01973027,0.032859296
35643,0.530147433,0.334115356,0.01974535,0.032859147
35644,0.529665112,0.319032431,0.019832909,0.033922821
35645,0.530977011,0.30679667,0.01963371,0.033345401
35646,0.535806656,0.292047113,0.019998729,0.032143295
35654,0.591524303,0.176285312,0.015908718,0.028296828
35655,0.597533464,0.171836585,0.016021907,0.028140232
35656,0.599578142,0.171793893,0.015965998,0.028022796
35657,0.600844502,0.170490906,0.015652776,0.027507782
35658,0.601504803,0.174484521,0.016473293,0.028870687
35659,0.604372203,0.167901129,0.016538501,0.028882146
35660,0.607919991,0.155055493,0.015841246,0.027433634
35664,0.611051857,0.163097113,0.015783429,0.027764425
35665,0.582782745,0.152148426,0.015384793,0.027736589
35666,0.555589736,0.094702549,0.01902616,0.033882692
35667,0.550050378,0.068368539,0.020779669,0.036017392
35668,0.546549916,0.048965454,0.019005597,0.032540411
35669,0.544036746,0.03386768,0.018838882,0.032318801
35670,0.540877461,0.020014185,0.018260956,0.031076351
35671,0.536431432,0.011985322,0.018262446,0.030387551
35672,0.532185912,0.005781777,0.016887844,0.028636184
35673,0.527146578,0.003266799,0.015758932,0.026778033
